Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,cleaned_restaurant_name,cleaned_cuisines,cleaned_city,cleaned_locality
17284397,Elements Coffee Co - Northwest,Albany,"2726 Ledo Rd Ste 10, Albany, GA 31707",Albany,-84.206944,31.622412,"Coffee and Tea, Sandwich",10,Dollar($),No,No,No,1,3.4,Orange,Average,26.0,element coffee co northwest,coffee tea sandwich,albany,albany
17284211,Pearly's Famous Country Cookng,Albany,"814 N Slappey Blvd, Albany, GA 31701",Albany,-84.1759,31.5882,,0,Dollar($),No,No,No,1,3.4,Orange,Average,36.0,pearly famous country cookng,nan,albany,albany
17284094,Chick-fil-A,Albany,"2703 Dawson Rd, Albany, GA 31707",Albany,-84.2193,31.616,Fast Food,10,Dollar($),No,No,No,1,3.5,Yellow,Good,67.0,chickfila,fast food,albany,albany
17284409,Guang Zhou Chinese Restaurant,Albany,"1214 N Westover Blvd, Albany, GA 31707",Albany,-84.2091458,31.6155186,"Asian, Chinese, Vegetarian",10,Dollar($),No,No,No,1,3.9,Yellow,Good,141.0,guang zhou chinese restaurant,asian chinese vegetarian,albany,albany
17284139,Harvest Moon,Albany,"2347 Dawson Road, Albany, GA 31707",Albany,-84.205718,31.604905,"Pizza, Bar Food, Sandwich",25,Dollar($),No,No,No,2,3.7,Yellow,Good,147.0,harvest moon,pizza bar food sandwich,albany,albany
17284403,Henry Campbell's Steakhouse,Albany,"629 N. Westover Blvd, Albany, GA 31707",Albany,-84.223278,31.612121,"Steak, Tapas, Bar Food",70,Dollar($),No,No,No,4,3.5,Yellow,Good,51.0,henry campbell steakhouse,steak tapa bar food,albany,albany
17284145,Hong Kong Cafe,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,-84.2191,31.6156,"Chinese, Seafood, Vegetarian",25,Dollar($),No,No,No,2,3.6,Yellow,Good,88.0,hong kong cafe,chinese seafood vegetarian,albany,albany
17284150,House of China Restaurant II,Albany,"2526 Dawson Rd Ste A, Albany, GA 31707",Albany,-84.212,31.6104,Chinese,10,Dollar($),No,No,No,1,3.8,Yellow,Good,153.0,house china restaurant ii,chinese,albany,albany
17284158,Jimmie's Hot Dogs,Albany,"204 S Jackson St, Albany, GA 31701",Albany,-84.1534,31.5751,,10,Dollar($),No,No,No,1,3.9,Yellow,Good,160.0,jimmy hot dog,nan,albany,albany
17284175,Locos Grill & Pub,Albany,"547 N Westover Blvd, Albany, GA 31707",Albany,-84.2228,31.6077,"American, Burger, Sandwich",25,Dollar($),No,No,No,2,3.5,Yellow,Good,57.0,locos grill pub,american burger sandwich,albany,albany
17284179,Longhorn Steakhouse,Albany,"2733 Dawson Rd, Albany, GA 31707",Albany,-84.2229,31.6185,"American, Steak",25,Dollar($),No,No,No,2,3.5,Yellow,Good,58.0,longhorn steakhouse,american steak,albany,albany
17284197,Mikata Japanese Steakhouse,Albany,"2610 Dawson Rd, Albany, GA 31707",Albany,-84.2164,31.6137,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,3,3.6,Yellow,Good,115.0,mikata japanese steakhouse,japanese steak sushi,albany,albany
17284241,Shogun Japanese Steak House,Albany,"629 N Westover Blvd, Albany, GA 31707",Albany,-84.2233,31.6118,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,3,3.5,Yellow,Good,51.0,shogun japanese steak house,japanese steak sushi,albany,albany
17284390,The Catch Seafood Room & Oyster Bar,Albany,"2332 Whispering Pines Road, Albany, GA 31707",Albany,-84.205025,31.605882,"Seafood, Tapas, Bar Food",40,Dollar($),No,No,No,3,3.8,Yellow,Good,250.0,catch seafood room oyster bar,seafood tapa bar food,albany,albany
17284279,Villa Gargano,Albany,"1604 N Slappey Blvd, Albany, GA 31701",Albany,-84.1757,31.5985,"Italian, Pizza",10,Dollar($),No,No,No,1,3.7,Yellow,Good,117.0,villa gargano,italian pizza,albany,albany
17284364,3 Squares Diner,Albany,"202 W Franklin St, Sylvester, GA 31791",Sylvester,-83.8389,31.5308,"American, Breakfast, Diner",10,Dollar($),No,No,No,1,3.4,Orange,Average,20.0,square diner,american breakfast diner,albany,sylvester
16611114,Whitebull Hotel,Armidale,"117 Marsh St, Armidale, NSW",Armidale,151.6688792,-30.5147169,"Bar Food, Steak",20,Dollar($),No,No,No,2,3.5,Yellow,Good,25.0,whitebull hotel,bar food steak,armidale,armidale
17293281,Last Resort Grill,Athens,"184 W Clayton St, Athens, GA 30601",Athens,-83.378273,33.957999,"American, Southern, Southwestern",40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,1821.0,last resort grill,american southern southwestern,athens,athens
17293301,Mama's Boy Restaurant,Athens,"197 Oak St, GA 30601",Athens,-83.3654,33.9535,Southern,10,Dollar($),No,No,No,1,4.5,Dark Green,Excellent,849.0,mama boy restaurant,southern,athens,athens
17293409,Sr. Sol 1,Athens,"175 Tallassee Rd, Athens, GA 30606",Athens,-83.4293,33.9652,Mexican,10,Dollar($),No,No,No,1,4.6,Dark Green,Excellent,917.0,sr sol,mexican,athens,athens
17293163,Choo Choo Eastside,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",Athens,-83.3389,33.9259,"Japanese, Korean",10,Dollar($),No,No,No,1,3.9,Yellow,Good,439.0,choo choo eastside,japanese korean,athens,athens
17293228,The Grill,Athens,"171 College Ave, Athens, GA 30601",Athens,-83.375523,33.958198,"Breakfast, Burger, Sandwich",10,Dollar($),No,No,No,1,3.7,Yellow,Good,289.0,grill,breakfast burger sandwich,athens,athens
17293880,Big City Bread Cafe,Athens,"393 N Finley St, Athens, GA 30601",Athens,-83.384004,33.959392,"Breakfast, Sandwich",10,Dollar($),No,No,No,1,4.3,Green,Very Good,558.0,big city bread cafe,breakfast sandwich,athens,athens
17293169,Clocked,Athens,"259 W Washington St, Athens, GA 30601",Athens,-83.3797,33.9584,"American, Burger, Sandwich",10,Dollar($),No,No,No,1,4.2,Green,Very Good,613.0,clocked,american burger sandwich,athens,athens
17293186,DePalma's Italian Cafe - Downtown,Athens,"401 E Broad St, Athens, GA 30601",Athens,-83.373596,33.958112,"American, Italian, Pizza",25,Dollar($),No,No,No,2,4.0,Green,Very Good,353.0,depalmas italian cafe downtown,american italian pizza,athens,athens
17293180,DePalma's Italian Cafe - East Side,Athens,"1965 Barnett Shoals Rd, Athens, GA 30605",Athens,-83.33995,33.924275,"American, Italian, Pizza",25,Dollar($),No,No,No,2,4.1,Green,Very Good,387.0,depalmas italian cafe east side,american italian pizza,athens,athens
17293205,Five & Ten,Athens,"1073 South Milledge Ave, Athens, GA 30605",Athens,-83.3872482,33.9415545,American,40,Dollar($),No,No,No,3,4.3,Green,Very Good,755.0,five ten,american,athens,athens
17293229,Grit,Athens,"199 Prince Ave, Athens, GA 30601",Athens,-83.381625,33.960112,"International, Southern, Vegetarian",10,Dollar($),No,No,No,1,4.2,Green,Very Good,800.0,grit,international southern vegetarian,athens,athens
17293897,Ike & Jane,Athens,"1307 Prince Ave, Athens, GA 30606",Athens,-83.400887,33.963296,Sandwich,10,Dollar($),No,No,No,1,4.1,Green,Very Good,350.0,ike jane,sandwich,athens,athens
17293273,La Dolce Vita Ristorante,Athens,"323 E Broad St, Athens, GA 30601",Athens,-83.4075,33.9584,Italian,40,Dollar($),No,No,No,3,4.1,Green,Very Good,464.0,la dolce vita ristorante,italian,athens,athens
17293870,Shokitini,Athens,"251 W Clayton St, Athens, GA 30601",Athens,-83.379251,33.957503,"Asian, Japanese, Sushi",25,Dollar($),No,No,No,2,4.2,Green,Very Good,550.0,shokitini,asian japanese sushi,athens,athens
17293877,Taqueria Del Sol,Athens,"334 Prince Ave, Athens, GA 30601",Athens,-83.383605,33.960571,"Mexican, Spanish",10,Dollar($),No,No,No,1,4.1,Green,Very Good,543.0,taqueria del sol,mexican spanish,athens,athens
17293890,The National,Athens,"232 W. Hancock Ave., Athens, GA 30601",Athens,-83.37967,33.959468,"International, Southern",40,Dollar($),No,No,No,3,4.1,Green,Very Good,465.0,national,international southern,athens,athens
17293915,The Royal Peasant,Athens,"1675 S. Lumpkin St., Athens, GA 30606",Athens,-83.38728,33.937502,Bar Food,10,Dollar($),No,No,No,1,4.4,Green,Very Good,546.0,royal peasant,bar food,athens,athens
17293422,Transmetropolitan,Athens,"145 E Clayton St, Athens, GA 30601",Athens,-83.3764,33.9584,"Italian, Pizza, Sandwich",10,Dollar($),No,No,No,1,4.4,Green,Very Good,1098.0,transmetropolitan,italian pizza sandwich,athens,athens
17293873,Trappeze Pub,Athens,"269 N Hull St, Athens, GA 30601",Athens,-83.378881,33.958363,"Burger, Bar Food",25,Dollar($),No,No,No,2,4.2,Green,Very Good,579.0,trappeze pub,burger bar food,athens,athens
17294014,Viva! Argentine Cuisine,Athens,"247 Prince Ave, Athens, GA 30601",Athens,-83.3828224,33.9600227,"Desserts, Latin American, Argentine",10,Dollar($),No,No,No,1,4.1,Green,Very Good,374.0,viva argentine cuisine,dessert latin american argentine,athens,athens
17294556,Miyabi Kyoto Japanese Steak House,Augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",Augusta,-82.0865,33.4721,"Chinese, Steak",40,Dollar($),No,No,No,3,4.6,Dark Green,Excellent,717.0,miyabi kyoto japanese steak house,chinese steak,augusta,augusta
17294607,Rae's Coastal Cafe,Augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",Augusta,-82.0698,33.4791,"American, Caribbean, Seafood",40,Dollar($),No,No,No,3,4.9,Dark Green,Excellent,548.0,raes coastal cafe,american caribbean seafood,augusta,augusta
17294279,The Bee's Knees,Augusta,"211 10th Street, Augusta, GA 30901",Augusta,-81.97,33.4765,"International, Tapas, Vegetarian",25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,631.0,bee knee,international tapa vegetarian,augusta,augusta
17294300,Boll Weevil Cafe,Augusta,"10 9th St, Augusta, GA 30901",Augusta,-81.9684,33.474,"Desserts, Sandwich, Southern",10,Dollar($),No,No,No,1,3.9,Yellow,Good,372.0,boll weevil cafe,dessert sandwich southern,augusta,augusta
17295215,Farmhaus Burger,Augusta,"1204 Broad St, Augusta, GA 30901",Augusta,-81.973006,33.477444,"American, Burger",25,Dollar($),No,No,No,2,3.9,Yellow,Good,201.0,farmhaus burger,american burger,augusta,augusta
17295028,Manuel's Bread Cafe,Augusta,"505 Railroad Ave, North Augusta, GA 29841",Augusta,-81.965571,33.481779,"Breakfast, French",40,Dollar($),No,No,No,3,3.8,Yellow,Good,332.0,manuels bread cafe,breakfast french,augusta,augusta
17294642,Sconyers Bar B Que,Augusta,"2250 Sconyers Way, Augusta, GA 30906",Augusta,-82.0327,33.4086,BBQ,25,Dollar($),No,No,No,2,3.5,Yellow,Good,304.0,sconyers bar b que,bbq,augusta,augusta
17295109,Frog Hollow Tavern,Augusta,"1282 broad street, Augusta, GA 30901",Augusta,-81.974944,33.478231,American,40,Dollar($),No,No,No,3,4.3,Green,Very Good,368.0,frog hollow tavern,american,augusta,augusta
17294441,Giuseppe's Pizza & Italian Specialities,Augusta,"3690 Wheeler Rd, Augusta, GA 30909",Augusta,-82.096,33.4827,"Desserts, Italian, Pizza",25,Dollar($),No,No,No,2,4.1,Green,Very Good,430.0,giuseppes pizza italian speciality,dessert italian pizza,augusta,augusta
17294552,Mellow Mushroom,Augusta,"1167 Broad St, Augusta, GA 30901",Augusta,-81.9721,33.4778,"Italian, Pizza, Sandwich",25,Dollar($),No,No,No,2,4.4,Green,Very Good,433.0,mellow mushroom,italian pizza sandwich,augusta,augusta
17294565,Nacho Mamas Burritos,Augusta,"976 Broad St, Augusta, GA 30901",Augusta,-81.9694,33.4764,Mexican,10,Dollar($),No,No,No,1,4.0,Green,Very Good,380.0,nacho mama burrito,mexican,augusta,augusta
17294623,Rhinehart's Oyster Bar,Augusta,"3051 Washington Rd, Augusta, GA 30907",Augusta,-82.0505,33.5133,"Bar Food, Sandwich, Seafood",25,Dollar($),No,No,No,2,4.0,Green,Very Good,456.0,rhineharts oyster bar,bar food sandwich seafood,augusta,augusta
17294712,Takosushi,Augusta,"437 Highland Ave, Augusta, GA 30909",Augusta,-82.0301,33.4848,"Mexican, Southwestern, Sushi",40,Dollar($),No,No,No,3,4.2,Green,Very Good,647.0,takosushi,mexican southwestern sushi,augusta,augusta
17295033,The Chop House,Augusta,"Augusta Mall, Augusta, GA 30909",Augusta,-82.080788,33.467201,Steak,40,Dollar($),No,No,No,3,4.0,Green,Very Good,360.0,chop house,steak,augusta,augusta
17295069,The Taj of India,Augusta,"502 Furys Ferry Rd, Augusta, GA 30907",Augusta,-82.0805493,33.5375868,Indian,25,Dollar($),No,No,No,2,4.0,Green,Very Good,227.0,taj india,indian,augusta,augusta
17294261,Augsburg Haus,Augusta,"4460 Washington Road, Evans, GA 30809",Evans,-82.143793,33.544342,German,25,Dollar($),No,No,No,2,3.9,Yellow,Good,290.0,augsburg haus,german,augusta,evans
17295115,Pho Bac,Augusta,"4300 Towne Centre, Evans, GA 30809",Evans,-82.126161,33.532249,Vietnamese,10,Dollar($),No,No,No,1,4.1,Green,Very Good,270.0,pho bac,vietnamese,augusta,evans
17294836,Rhinehart's Oyster Bar,Augusta,"303 North Bel Air Rd, Evans, GA 30809",Evans,-82.141284,33.521291,"Burger, Seafood",25,Dollar($),No,No,No,2,4.0,Green,Very Good,326.0,rhineharts oyster bar,burger seafood,augusta,evans
17294850,Thai Kitchen,Augusta,"4357 Washington Road, Evans, GA 30809",Evans,-82.1328,33.5406,Thai,35,Dollar($),No,No,No,3,4.3,Green,Very Good,317.0,thai kitchen,thai,augusta,evans
17294883,El Kiosco Mexican Restaurant,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,-82.1997,33.4574,Mexican,10,Dollar($),No,No,No,1,4.2,Green,Very Good,300.0,el kiosco mexican restaurant,mexican,augusta,grovetown
16608864,Taste of Balingup,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,115.9844924,-33.7845269,Modern Australian,20,Dollar($),No,No,No,2,3.2,Orange,Average,21.0,taste balingup,modern australian,balingup,balingup
16604911,Bridge Road Brewers,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,146.685852,-36.360439,"Pizza, Bar Food",20,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,237.0,bridge road brewer,pizza bar food,beechworth,beechworth
17303465,Bardenay,Boise,"610 W Grove St, Boise, ID 83702",Boise,-116.2019,43.6138,"American, Bar Food",25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,879.0,bardenay,american bar food,boise,boise
17303642,Flatbread Neapolitan Pizzeria,Boise,"800 W Main Suite 230, Boise, ID 83702",Boise,-116.203466,43.616068,"Italian, Pizza",25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,615.0,flatbread neapolitan pizzeria,italian pizza,boise,boise
17303670,Goldy's Breakfast Bistro,Boise,"108 S Capitol Blvd, Boise, ID 83702",Boise,-116.2023,43.6149,"Breakfast, Sandwich",25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,879.0,goldys breakfast bistro,breakfast sandwich,boise,boise
17303545,Chandlers Steakhouse,Boise,"981 W Grove St, Boise, ID 83702",Boise,-116.2064,43.6157,"American, Seafood, Steak",70,Dollar($),No,No,No,4,3.9,Yellow,Good,379.0,chandler steakhouse,american seafood steak,boise,boise
17303655,Bar Gernika Basque Pub & Eatery,Boise,"202 S Capitol Blvd, Boise, ID 83702",Boise,-116.2031,43.614,"European, Spanish",10,Dollar($),No,No,No,1,4.3,Green,Very Good,303.0,bar gernika basque pub eatery,european spanish,boise,boise
17304691,Barbacoa Restaurant,Boise,"276 Bobwhite Ct, Boise, ID 83706",Boise,-116.185034,43.597235,"Latin American, Steak",70,Dollar($),No,No,No,4,4.1,Green,Very Good,538.0,barbacoa restaurant,latin american steak,boise,boise
17303478,Big Jud's,Boise,"1289 Protest Rd, Boise, ID 83706",Boise,-116.2062,43.5945,"American, Burger, Sandwich",10,Dollar($),No,No,No,1,4.2,Green,Very Good,334.0,big juds,american burger sandwich,boise,boise
17303480,Bittercreek Ale House,Boise,"246 N 8th St, Boise, ID 83702",Boise,-116.2022,43.6167,"American, Bar Food",25,Dollar($),No,No,No,2,4.3,Green,Very Good,555.0,bittercreek ale house,american bar food,boise,boise
17304733,Boise Fry Company,Boise,"204 N Capitol Blvd, Boise, ID 83702",Boise,-116.193409,43.610279,"American, Burger",10,Dollar($),No,No,No,1,4.4,Green,Very Good,823.0,boise fry company,american burger,boise,boise
17303646,Flying Pie Pizzaria,Boise,"6508 W Fairview Ave, Boise, ID 83704",Boise,-116.2625,43.6192,Pizza,25,Dollar($),No,No,No,2,4.1,Green,Very Good,550.0,flying pie pizzaria,pizza,boise,boise
17304929,Fork,Boise,"199 N 8th St, Boise, ID 83702",Boise,-116.202845,43.616295,"American, Burger",25,Dollar($),No,No,No,2,4.4,Green,Very Good,650.0,fork,american burger,boise,boise
17303684,Guido's Original New York Style Pizza,Boise,"235 N 5th St, Boise, ID 83702",Boise,-116.199,43.615,Pizza,10,Dollar($),No,No,No,1,4.3,Green,Very Good,410.0,guidos original new york style pizza,pizza,boise,boise
17303772,Los Beto's,Boise,"5220 W Fairview Ave, Boise, ID 83706",Boise,-116.2463,43.6191,Mexican,10,Dollar($),No,No,No,1,4.4,Green,Very Good,660.0,los betos,mexican,boise,boise
17305123,Lucianos Italian Restaurant,Boise,"11 N Orchard St, Boise, ID 83706",Boise,-116.245165,43.6051379,"Italian, Seafood, Vegetarian",25,Dollar($),No,No,No,2,4.4,Green,Very Good,360.0,lucianos italian restaurant,italian seafood vegetarian,boise,boise
17303787,Mai Thai Restaurant,Boise,"750 W Idaho St, Boise, ID 83702",Boise,-116.2021,43.6162,"Sushi, Thai",40,Dollar($),No,No,No,3,4.0,Green,Very Good,340.0,mai thai restaurant,sushi thai,boise,boise
17303990,Shige Japanese Cuisine,Boise,"100 N 8th St, Boise, ID 83702",Boise,-116.2031,43.6156,"Japanese, Sushi, Teriyaki",25,Dollar($),No,No,No,2,4.1,Green,Very Good,393.0,shige japanese cuisine,japanese sushi teriyaki,boise,boise
17304741,The Egg Factory,Boise,"8061 W Fairview Ave, Boise, ID 83704",Boise,-116.281809,43.619274,Breakfast,10,Dollar($),No,No,No,1,4.3,Green,Very Good,422.0,egg factory,breakfast,boise,boise
17304726,Tucanos,Boise,"1388 S Entertainment Ave, Boise, ID 83709",Boise,-116.280614,43.591706,Brazilian,40,Dollar($),No,No,No,3,4.0,Green,Very Good,435.0,tucanos,brazilian,boise,boise
17304486,Texas Roadhouse,Boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",Meridian,-116.347304,43.619108,"American, BBQ, Steak",25,Dollar($),No,No,No,2,4.0,Green,Very Good,369.0,texas roadhouse,american bbq steak,boise,meridian
17304533,Brick 29,Boise,"320 11th Avenue S, Nampa, ID 83651",Nampa,-116.5629,43.5777,American,40,Dollar($),No,No,No,3,4.4,Green,Very Good,487.0,brick,american,boise,nampa
17316233,Winifreds,Cedar Rapids/Iowa City,"3847 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,-91.6336,42.0179,"American, Mediterranean, Seafood",40,Dollar($),No,No,No,3,3.7,Yellow,Good,98.0,winifreds,american mediterranean seafood,cedar rapidsiowa city,cedar rapid
17315883,Biaggi's Ristorante Italiano,Cedar Rapids/Iowa City,"320 Collins Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,-91.6327,42.0281,"Italian, Pizza",40,Dollar($),No,No,No,3,4.1,Green,Very Good,365.0,biaggis ristorante italiano,italian pizza,cedar rapidsiowa city,cedar rapid
17315995,El Super Burrito,Cedar Rapids/Iowa City,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",Cedar Rapids,-91.7148,41.9748,Mexican,10,Dollar($),No,No,No,1,4.1,Green,Very Good,190.0,el super burrito,mexican,cedar rapidsiowa city,cedar rapid
17316018,Granite City Food & Brewery,Cedar Rapids/Iowa City,"4755 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,-91.6224,42.0249,"American, Breakfast, Burger",40,Dollar($),No,No,No,3,4.1,Green,Very Good,429.0,granite city food brewery,american breakfast burger,cedar rapidsiowa city,cedar rapid
17316038,Irish Democrat,Cedar Rapids/Iowa City,"3207 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,-91.6347,42.01,"American, BBQ, Burger",25,Dollar($),No,No,No,2,4.4,Green,Very Good,430.0,irish democrat,american bbq burger,cedar rapidsiowa city,cedar rapid
17316771,Taste of India,Cedar Rapids/Iowa City,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,-91.6499622,42.0215347,Indian,25,Dollar($),No,No,No,2,4.2,Green,Very Good,186.0,taste india,indian,cedar rapidsiowa city,cedar rapid
17316201,Thai Moon Restaurant,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",Cedar Rapids,-91.7266,41.9639,"Chinese, Sushi, Thai",10,Dollar($),No,No,No,1,4.2,Green,Very Good,220.0,thai moon restaurant,chinese sushi thai,cedar rapidsiowa city,cedar rapid
17316208,Ting's Red Lantern,Cedar Rapids/Iowa City,"540 Boyson Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,-91.6394,42.0468,Chinese,10,Dollar($),No,No,No,1,4.2,Green,Very Good,347.0,ting red lantern,chinese,cedar rapidsiowa city,cedar rapid
17316389,Monica's,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",Coralville,-91.569767,41.670466,"American, Italian, Pizza",25,Dollar($),No,No,No,2,3.8,Yellow,Good,161.0,monicas,american italian pizza,cedar rapidsiowa city,coralville
17316278,Exotic India,Cedar Rapids/Iowa City,"102 2nd Ave, Coralville, IA 52241",Coralville,-91.5687,41.6685,Indian,25,Dollar($),No,No,No,2,4.1,Green,Very Good,160.0,exotic india,indian,cedar rapidsiowa city,coralville
17316744,Shorts Burger and Shine,Cedar Rapids/Iowa City,"18 S Clinton St, Iowa City, IA 52240",Iowa City,-91.534424,41.660982,Burger,10,Dollar($),No,No,No,1,4.9,Dark Green,Excellent,820.0,short burger shine,burger,cedar rapidsiowa city,iowa city
17316751,The Hamburg Inn No. 2 Inc.,Cedar Rapids/Iowa City,"214 N Linn St, Iowa City, IA 52245",Iowa City,-91.531414,41.663849,"American, Breakfast, Burger",10,Dollar($),No,No,No,1,4.5,Dark Green,Excellent,488.0,hamburg inn inc,american breakfast burger,cedar rapidsiowa city,iowa city
17316766,Bluebird Diner,Cedar Rapids/Iowa City,"330 E Market St, Iowa City, IA 52245",Iowa City,-91.531093,41.663751,"Breakfast, Diner",25,Dollar($),No,No,No,2,3.6,Yellow,Good,253.0,bluebird diner,breakfast diner,cedar rapidsiowa city,iowa city
17316743,Graze,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",Iowa City,-91.534302,41.658691,"American, International, Sushi",40,Dollar($),No,No,No,3,3.8,Yellow,Good,220.0,graze,american international sushi,cedar rapidsiowa city,iowa city
